sub,SCBF,BASIL,PVCGM,PVCWM
1872.0,27.658512115478516,28.281511306762695,31.25157356262207,30.488523483276367
1239.0,26.02648162841797,26.417633056640625,30.17687225341797,27.932600021362305
1591.0,23.689197540283203,24.208528518676758,26.125965118408203,26.504762649536133
1875.0,32.47431182861328,32.924293518066406,37.98910140991211,33.78196334838867
1240.0,20.954023361206055,21.462629318237305,23.538562774658203,23.83946990966797
1592.0,23.36100196838379,23.868728637695312,25.771072387695312,26.87877655029297
1876.0,20.176130294799805,20.414243698120117,22.191333770751953,22.00691795349121
1278.0,50.789649963378906,51.723480224609375,59.434444427490234,52.71352005004883
1599.0,32.490997314453125,33.101070404052734,35.879920959472656,35.22760009765625
1878.0,32.40727996826172,32.88495635986328,36.24893569946289,34.92257308959961
1279.0,52.50133514404297,53.3833122253418,61.13755416870117,52.61122131347656
1600.0,30.805683135986328,31.536272048950195,35.25230407714844,34.77045822143555
1884.0,34.877079010009766,35.47621154785156,39.26448059082031,39.64621353149414
1280.0,33.3500862121582,33.94306564331055,39.93764114379883,34.43448257446289
1615.0,41.46470642089844,42.39200973510742,45.6223258972168,46.73486328125
1888.0,33.08183670043945,33.660884857177734,36.669036865234375,36.533782958984375
1281.0,43.02203369140625,43.77677917480469,50.420021057128906,43.6245231628418
1616.0,27.493749618530273,28.042139053344727,31.860795974731445,29.1860408782959
1896.0,21.718185424804688,22.01897430419922,24.17911720275879,23.607942581176758
1282.0,31.229736328125,31.738628387451172,37.25693893432617,32.63508987426758
1629.0,32.88193893432617,33.36911392211914,37.01582717895508,36.89181137084961
1940.0,44.97425842285156,45.93096923828125,53.19923400878906,48.7558479309082
1283.0,39.37611389160156,40.11079025268555,45.624908447265625,42.9470329284668
1648.0,27.778705596923828,28.304719924926758,31.462871551513672,30.89601707458496
1284.0,35.01125717163086,35.469661712646484,41.234066009521484,36.2841682434082
1657.0,26.306306838989258,26.967823028564453,29.193164825439453,29.82186508178711
